sample_id,dataset,split,video_path,annotation_path,features_path,gloss,translation,signer_id,duration_sec,num_frames,fps,metadata
1BN1txMJPpo_e1,ISLTranslate,train,,,,,"I don't like potatoes,"" he moaned.",,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""1BN1txMJPpo_e1""}"
1BN1txMJPpo_w,ISLTranslate,train,,,,,moan,,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""1BN1txMJPpo_w""}"
1_DthSKKZDU_d,ISLTranslate,train,,,,,to show or make something clear.,,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""1_DthSKKZDU_d""}"
1_DthSKKZDU_e1,ISLTranslate,train,,,,,Demonstrate me the size of the economic problem facing the country by numbers.,,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""1_DthSKKZDU_e1""}"
1_DthSKKZDU_w,ISLTranslate,train,,,,,demonstrate,,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""1_DthSKKZDU_w""}"
1k-AsMjTZbI_d,ISLTranslate,train,,,,,"the process of doing something, especially when dealing with a problem or difficulty",1k,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""1k-AsMjTZbI_d""}"
1k-AsMjTZbI_e1,ISLTranslate,train,,,,,We must take action (= do something) to deal with the problem before it spreads to other areas.,1k,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""1k-AsMjTZbI_e1""}"
1Kus_VFkXlk_e1,ISLTranslate,train,,,,,"If the pain persists, consult a doctor.",,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""1Kus_VFkXlk_e1""}"
1Kus_VFkXlk_e2,ISLTranslate,train,,,,,The cold weather is set to persist throughout the week.,,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""1Kus_VFkXlk_e2""}"
1Kus_VFkXlk_e3,ISLTranslate,train,,,,,Must you persist in blaming yourself for what happened?,,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""1Kus_VFkXlk_e3""}"
1Kus_VFkXlk_e4,ISLTranslate,train,,,,,"Despite this accumulation of evidence, the government persisted in doing nothing.",,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""1Kus_VFkXlk_e4""}"
1Kus_VFkXlk_w,ISLTranslate,train,,,,,persist,,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""1Kus_VFkXlk_w""}"
1TqHCiBoJMs_d,ISLTranslate,train,,,,,"to get something, especially by asking for it, buying it, working for it, or producing it from something else",,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""1TqHCiBoJMs_d""}"
1TqHCiBoJMs_e1,ISLTranslate,train,,,,,Jack has obtained a medical qualification.,,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""1TqHCiBoJMs_e1""}"
1TqHCiBoJMs_e2,ISLTranslate,train,,,,,She was finally able to obtain legal possession of the house.,,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""1TqHCiBoJMs_e2""}"
1TqHCiBoJMs_e3,ISLTranslate,train,,,,,Admission is obtained by written application.,,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""1TqHCiBoJMs_e3""}"
1TqHCiBoJMs_e4,ISLTranslate,train,,,,,He obtained his first job through the milk round.,,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""1TqHCiBoJMs_e4""}"
1TqHCiBoJMs_w,ISLTranslate,train,,,,,obtain,,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""1TqHCiBoJMs_w""}"
1y33mnpgqyE_d,ISLTranslate,train,,,,,"to add as part of something else; put in as part of a set, group, or category",,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""1y33mnpgqyE_d""}"
1y33mnpgqyE_e1,ISLTranslate,train,,,,,The bill amount Rs.20000 includes tax and service.,,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""1y33mnpgqyE_e1""}"
1y33mnpgqyE_w,ISLTranslate,train,,,,,include,,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""1y33mnpgqyE_w""}"
21Toxytaq_A_d,ISLTranslate,train,,,,,to support or improve something or make it stronger,,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""21Toxytaq_A_d""}"
21Toxytaq_A_e1,ISLTranslate,train,,,,,More money is needed to bolster the industry.,,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""21Toxytaq_A_e1""}"
21Toxytaq_A_e2,ISLTranslate,train,,,,,They need to do something to bolster their image,,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""21Toxytaq_A_e2""}"
21Toxytaq_A_e4,ISLTranslate,train,,,,,He is making a bold attempt to bolster the territory's confidence.,,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""21Toxytaq_A_e4""}"
21Toxytaq_A_w,ISLTranslate,train,,,,,bolster,,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""21Toxytaq_A_w""}"
29HmB-dzhZo_d,ISLTranslate,train,,,,,"to make an urgent, emotional statement or request for something.",29HmB,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""29HmB-dzhZo_d""}"
29HmB-dzhZo_e1,ISLTranslate,train,,,,,"He was on his knees, pleading for mercy/forgiveness.",29HmB,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""29HmB-dzhZo_e1""}"
29HmB-dzhZo_w,ISLTranslate,train,,,,,plead,29HmB,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""29HmB-dzhZo_w""}"
2A5tpFkt8ic_d,ISLTranslate,train,,,,,"to express great pleasure or happiness, especially at someone else's defeat or failure",,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""2A5tpFkt8ic_d""}"
2A5tpFkt8ic_e1,ISLTranslate,train,,,,,She seems to exult in her power.,,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""2A5tpFkt8ic_e1""}"
2am65aHTIRA_d,ISLTranslate,train,,,,,able to do something well.,,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""2am65aHTIRA_d""}"
2am65aHTIRA_e1,ISLTranslate,train,,,,,A competent secretary/rider/cook.,,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""2am65aHTIRA_e1""}"
2BPZs83dBQg_d,ISLTranslate,train,,,,,"especially, or more than usual",,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""2BPZs83dBQg_d""}"
2BPZs83dBQg_e1,ISLTranslate,train,,,,,"I didn't particularly want to go, but I had to.",,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""2BPZs83dBQg_e1""}"
2BPZs83dBQg_e2,ISLTranslate,train,,,,,I was never a particularly academic child.,,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""2BPZs83dBQg_e2""}"
2BPZs83dBQg_e3,ISLTranslate,train,,,,,They don't seem particularly worried about the situation.,,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""2BPZs83dBQg_e3""}"
2BPZs83dBQg_e4,ISLTranslate,train,,,,,"His books aren't particularly well-written, but they're always entertaining.",,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""2BPZs83dBQg_e4""}"
2BPZs83dBQg_w,ISLTranslate,train,,,,,particularly,,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""2BPZs83dBQg_w""}"
2Fq4W-J5MZw_d,ISLTranslate,train,,,,,to use something for the wrong purpose in a way that is harmful or morally wrong,2Fq4W,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""2Fq4W-J5MZw_d""}"
2Fq4W-J5MZw_e1,ISLTranslate,train,,,,,She is continually abusing her position/authority by getting other people to do things for her.,2Fq4W,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""2Fq4W-J5MZw_e1""}"
2Fq4W-J5MZw_w,ISLTranslate,train,,,,,abuse,2Fq4W,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""2Fq4W-J5MZw_w""}"
2H-t8bYQGUE_d,ISLTranslate,train,,,,,able to change or be changed easily according to the situation.,2H,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""2H-t8bYQGUE_d""}"
2H-t8bYQGUE_e1,ISLTranslate,train,,,,,My work time is flexible.,2H,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""2H-t8bYQGUE_e1""}"
2H-t8bYQGUE_e2,ISLTranslate,train,,,,,You should learn to be flexible.,2H,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""2H-t8bYQGUE_e2""}"
2H-t8bYQGUE_e3,ISLTranslate,train,,,,,We should use our resources in a flexible way.,2H,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""2H-t8bYQGUE_e3""}"
2H-t8bYQGUE_e4,ISLTranslate,train,,,,,We need to make the working day more flexible,2H,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""2H-t8bYQGUE_e4""}"
2H-t8bYQGUE_w,ISLTranslate,train,,,,,flexible,2H,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""2H-t8bYQGUE_w""}"
2ldqLNKUekA_d,ISLTranslate,train,,,,,the particular combination of qualities in a person or place that makes them different from others,,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""2ldqLNKUekA_d""}"
2ldqLNKUekA_e1,ISLTranslate,train,,,,,Politeness is traditionally part of the British character.,,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""2ldqLNKUekA_e1""}"
2ldqLNKUekA_e2,ISLTranslate,train,,,,,It would be very out of character (= not typical) of her to lie.,,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""2ldqLNKUekA_e2""}"
2ldqLNKUekA_e3,ISLTranslate,train,,,,,It's not in his character to be (= he is not usually) jealous.,,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""2ldqLNKUekA_e3""}"
2ldqLNKUekA_w,ISLTranslate,train,,,,,character,,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""2ldqLNKUekA_w""}"
2LUrrdA633g_e1,ISLTranslate,train,,,,,I cannot predict what will happen next year.,,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""2LUrrdA633g_e1""}"
2LUrrdA633g_e3,ISLTranslate,train,,,,,No one can predict when the disease will strike again.,,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""2LUrrdA633g_e3""}"
2LUrrdA633g_e4,ISLTranslate,train,,,,,We can predict changes in climate with a surprising degree of accuracy.,,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""2LUrrdA633g_e4""}"
2nJ6ahb45OU_e1,ISLTranslate,train,,,,,Bob and I have been buddies for years.,,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""2nJ6ahb45OU_e1""}"
2nJ6ahb45OU_e3,ISLTranslate,train,,,,,They had become the best of buddies.,,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""2nJ6ahb45OU_e3""}"
2nJ6ahb45OU_w,ISLTranslate,train,,,,,buddy,,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""2nJ6ahb45OU_w""}"
2_qktKmVcNQ_e1,ISLTranslate,train,,,,,She was a pretty savvy woman,,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""2_qktKmVcNQ_e1""}"
2_qktKmVcNQ_e2,ISLTranslate,train,,,,,Both companies are founded upon savvy business ideas.,,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""2_qktKmVcNQ_e2""}"
2_qktKmVcNQ_e3,ISLTranslate,train,,,,,Children today are much savvier than they used to be.,,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""2_qktKmVcNQ_e3""}"
2_qktKmVcNQ_w,ISLTranslate,train,,,,,savvy,,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""2_qktKmVcNQ_w""}"
2rrQeCAecbU_d,ISLTranslate,train,,,,,"to limit an activity, person, or problem in some way",,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""2rrQeCAecbU_d""}"
2rrQeCAecbU_e1,ISLTranslate,train,,,,,"Let's confine our discussion to the matter in question, please!",,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""2rrQeCAecbU_e1""}"
2rrQeCAecbU_e3,ISLTranslate,train,,,,,The animals were confined in a large pen.,,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""2rrQeCAecbU_e3""}"
30weefbWxWs_d,ISLTranslate,train,,,,,no person,,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""30weefbWxWs_d""}"
30weefbWxWs_e1,ISLTranslate,train,,,,,"He attempted a joke, but no one laughed.",,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""30weefbWxWs_e1""}"
30weefbWxWs_e2,ISLTranslate,train,,,,,No one told me she was ill.,,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""30weefbWxWs_e2""}"
30weefbWxWs_e4,ISLTranslate,train,,,,,She gave the cat a kick when no one was looking.,,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""30weefbWxWs_e4""}"
30weefbWxWs_w,ISLTranslate,train,,,,,no one,,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""30weefbWxWs_w""}"
3G3wXa7Ax_A_d,ISLTranslate,train,,,,,"the fact of being with a person or people, or the person or people you are with",,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""3G3wXa7Ax_A_d""}"
3G3wXa7Ax_A_w,ISLTranslate,train,,,,,company,,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""3G3wXa7Ax_A_w""}"
3hAYTF2TKGc_d,ISLTranslate,train,,,,,to do something again,,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""3hAYTF2TKGc_d""}"
3hAYTF2TKGc_e2,ISLTranslate,train,,,,,"He didn't get the golf ball in the cup, so he asked for a redo.",,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""3hAYTF2TKGc_e2""}"
3hAYTF2TKGc_e3,ISLTranslate,train,,,,,"He had to click the ""redo"" button to bring back the words he had deleted in error.",,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""3hAYTF2TKGc_e3""}"
3hAYTF2TKGc_e4,ISLTranslate,train,,,,,I want you to redo this exercise.,,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""3hAYTF2TKGc_e4""}"
3hAYTF2TKGc_w,ISLTranslate,train,,,,,redo,,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""3hAYTF2TKGc_w""}"
3mMDY-zHiH8_d,ISLTranslate,train,,,,,"to flow slowly out of something through a small opening, or to slowly produce a thick sticky liquid",3mMDY,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""3mMDY-zHiH8_d""}"
3mMDY-zHiH8_e1,ISLTranslate,train,,,,,She removed the bandage to reveal a red swollen wound oozing pus.,3mMDY,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""3mMDY-zHiH8_e1""}"
3mMDY-zHiH8_e2,ISLTranslate,train,,,,,The waiter brought her a massive pizza oozing (with) cheese.,3mMDY,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""3mMDY-zHiH8_e2""}"
3mMDY-zHiH8_e3,ISLTranslate,train,,,,,Blood was still oozing out of the wound.,3mMDY,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""3mMDY-zHiH8_e3""}"
3mMDY-zHiH8_e4,ISLTranslate,train,,,,,Sap oozed from the pine tree.,3mMDY,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""3mMDY-zHiH8_e4""}"
3mMDY-zHiH8_w,ISLTranslate,train,,,,,ooze,3mMDY,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""3mMDY-zHiH8_w""}"
3N7i4iMB4_U_d,ISLTranslate,train,,,,,to embarrass someone or make them feel uncomfortable,,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""3N7i4iMB4_U_d""}"
3N7i4iMB4_U_e1,ISLTranslate,train,,,,,Her brother cousins abashed her by commenting on her shyness.,,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""3N7i4iMB4_U_e1""}"
3N7i4iMB4_U_w,ISLTranslate,train,,,,,abash,,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""3N7i4iMB4_U_w""}"
3TOhOciY-v8_d,ISLTranslate,train,,,,,"to force someone to go somewhere with you, often using threats or violence.",3TOhOciY,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""3TOhOciY-v8_d""}"
3TOhOciY-v8_e1,ISLTranslate,train,,,,,The company director was abducted from his car by terrorists.,3TOhOciY,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""3TOhOciY-v8_e1""}"
3TOhOciY-v8_e2,ISLTranslate,train,,,,,Kidnappers abducted the child from the playground.,3TOhOciY,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""3TOhOciY-v8_e2""}"
3TOhOciY-v8_e3,ISLTranslate,train,,,,,"If someone attempts to abduct you, make noise.",3TOhOciY,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""3TOhOciY-v8_e3""}"
3TOhOciY-v8_e4,ISLTranslate,train,,,,,She was abducted late last night.,3TOhOciY,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""3TOhOciY-v8_e4""}"
3TOhOciY-v8_w,ISLTranslate,train,,,,,abduct,3TOhOciY,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""3TOhOciY-v8_w""}"
429wv1kvK_c_d,ISLTranslate,train,,,,,to drop a few pieces or drops of something over a surface,,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""429wv1kvK_c_d""}"
429wv1kvK_c_e1,ISLTranslate,train,,,,,Sprinkle the pizza with a few herbs.,,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""429wv1kvK_c_e1""}"
429wv1kvK_c_e3,ISLTranslate,train,,,,,She'd sprinkled coloured sugar strands all over the cakes.,,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""429wv1kvK_c_e3""}"
429wv1kvK_c_w,ISLTranslate,train,,,,,sprinkle,,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""429wv1kvK_c_w""}"
48WUtsrvBYg_d,ISLTranslate,train,,,,,making you feel calm,,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""48WUtsrvBYg_d""}"
48WUtsrvBYg_e1,ISLTranslate,train,,,,,I put on some nice soothing music.,,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""48WUtsrvBYg_e1""}"
48WUtsrvBYg_e2,ISLTranslate,train,,,,,Her words had a soothing effect.,,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""48WUtsrvBYg_e2""}"
48WUtsrvBYg_e3,ISLTranslate,train,,,,,Her touch felt wonderfully soothing.,,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""48WUtsrvBYg_e3""}"
48WUtsrvBYg_e4,ISLTranslate,train,,,,,Michelle spoke with a soothing Southern lilt.,,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""48WUtsrvBYg_e4""}"
48WUtsrvBYg_w,ISLTranslate,train,,,,,soothing,,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""48WUtsrvBYg_w""}"
4BiIL375NuQ_d,ISLTranslate,train,,,,,"to trust someone or something and know that that person or thing will help you or do what you want or expect him, her, or it to do",,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4BiIL375NuQ_d""}"
4BiIL375NuQ_e3,ISLTranslate,train,,,,,Surely a friend should be someone you can depend on in difficult times?,,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4BiIL375NuQ_e3""}"
4BiIL375NuQ_e4,ISLTranslate,train,,,,,She was a fiercely independent lady who refused to depend on anyone.,,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4BiIL375NuQ_e4""}"
4BiIL375NuQ_w,ISLTranslate,train,,,,,depend on,,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4BiIL375NuQ_w""}"
4dTj4Awahks_d,ISLTranslate,train,,,,,"in a way that is not clearly expressed, known, described, or decided",,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4dTj4Awahks_d""}"
4dTj4Awahks_e1,ISLTranslate,train,,,,,I vaguely remembered having met her before.,,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4dTj4Awahks_e1""}"
4dTj4Awahks_e2,ISLTranslate,train,,,,,He had thought only vaguely about a managerial future at that point.,,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4dTj4Awahks_e2""}"
4dTj4Awahks_e3,ISLTranslate,train,,,,,Something about her voice was vaguely familiar.,,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4dTj4Awahks_e3""}"
4dTj4Awahks_e4,ISLTranslate,train,,,,,I vaguely remember hearing him come in.,,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4dTj4Awahks_e4""}"
4dTj4Awahks_w,ISLTranslate,train,,,,,vaguely,,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4dTj4Awahks_w""}"
4QYv6IFjNbQ_d,ISLTranslate,train,,,,,"to fail to guess or understand the real cost, size, difficulty, etc. of something",,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4QYv6IFjNbQ_d""}"
4QYv6IFjNbQ_e1,ISLTranslate,train,,,,,They've seriously underestimated the cost of the building project,,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4QYv6IFjNbQ_e1""}"
4QYv6IFjNbQ_w,ISLTranslate,train,,,,,underestimate - 1,,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4QYv6IFjNbQ_w""}"
4RdjdI90j0M_d,ISLTranslate,train,,,,,Waiting to happen.,,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4RdjdI90j0M_d""}"
4RdjdI90j0M_e1,ISLTranslate,train,,,,,His application for citizenship was still pending.,,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4RdjdI90j0M_e1""}"
4RdjdI90j0M_w,ISLTranslate,train,,,,,pending,,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4RdjdI90j0M_w""}"
4uVjzBqNXkE_e1,ISLTranslate,train,,,,,As she turned away I saw him sniff furtively under his arm.,,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4uVjzBqNXkE_e1""}"
4uVjzBqNXkE_e2,ISLTranslate,train,,,,,She saw him talking furtively to another man.,,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4uVjzBqNXkE_e2""}"
4uVjzBqNXkE_e4,ISLTranslate,train,,,,,It is not being done furtively and out of the public eye.,,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4uVjzBqNXkE_e4""}"
4uVjzBqNXkE_w,ISLTranslate,train,,,,,furtively,,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4uVjzBqNXkE_w""}"
4vfboqjtAXo_d,ISLTranslate,train,,,,,"a liking for, an enjoyment of, or a habit of doing something.",,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4vfboqjtAXo_d""}"
4vfboqjtAXo_e1,ISLTranslate,train,,,,,Ivan had a penchant for musical experimentation.,,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4vfboqjtAXo_e1""}"
4vfboqjtAXo_e2,ISLTranslate,train,,,,,She has a penchant for Indian food,,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4vfboqjtAXo_e2""}"
4vfboqjtAXo_e3,ISLTranslate,train,,,,,He had a penchant for playing jokes on people.,,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4vfboqjtAXo_e3""}"
4vfboqjtAXo_w,ISLTranslate,train,,,,,penchant,,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""4vfboqjtAXo_w""}"
50Qibhk4sD0_d,ISLTranslate,train,,,,,thinking or worrying about something too much,,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""50Qibhk4sD0_d""}"
50Qibhk4sD0_e2,ISLTranslate,train,,,,,They have been preoccupied with other matters.,,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""50Qibhk4sD0_e2""}"
50Qibhk4sD0_w,ISLTranslate,train,,,,,preoccupied,,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""50Qibhk4sD0_w""}"
_52T6uMp5X8_d,ISLTranslate,train,,,,,A good understanding of someone and an ability to communicate well with them.,,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""_52T6uMp5X8_d""}"
_52T6uMp5X8_e1,ISLTranslate,train,,,,,We'd worked together for years and developed a close/good rapport.,,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""_52T6uMp5X8_e1""}"
_52T6uMp5X8_w,ISLTranslate,train,,,,,rapport,,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""_52T6uMp5X8_w""}"
5dfUuufFLZk_d,ISLTranslate,train,,,,,relating to or belonging to the armed forces,,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5dfUuufFLZk_d""}"
5dfUuufFLZk_w,ISLTranslate,train,,,,,military,,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5dfUuufFLZk_w""}"
5dQrlNM9QVs_d,ISLTranslate,train,,,,,Able to live on land and in water.,,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5dQrlNM9QVs_d""}"
5dQrlNM9QVs_w,ISLTranslate,train,,,,,amphibious,,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5dQrlNM9QVs_w""}"
5iIb7JC1mC8_d,ISLTranslate,train,,,,,"to shake slightly, often because of strong emotion",,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5iIb7JC1mC8_d""}"
5iIb7JC1mC8_e1,ISLTranslate,train,,,,,Lennie's bottom lip quivered and tears started in his eyes.,,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5iIb7JC1mC8_e1""}"
5iIb7JC1mC8_w,ISLTranslate,train,,,,,quiver,,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5iIb7JC1mC8_w""}"
5ncS0vBocO0_d,ISLTranslate,train,,,,,someone who travels to places where no one has ever been in order to find out what is there,,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5ncS0vBocO0_d""}"
5ncS0vBocO0_e1,ISLTranslate,train,,,,,Amit was a famous 16th-century explorer.,,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5ncS0vBocO0_e1""}"
5ncS0vBocO0_w,ISLTranslate,train,,,,,explorer,,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5ncS0vBocO0_w""}"
5xPTHpYQfeE_d,ISLTranslate,train,,,,,"the act of studying or examining something in detail, in order to discover more about it",,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5xPTHpYQfeE_d""}"
5xPTHpYQfeE_e1,ISLTranslate,train,,,,,They took blood and urine specimens for analysis.,,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5xPTHpYQfeE_e1""}"
5xPTHpYQfeE_w,ISLTranslate,train,,,,,analysis,,,,,"{""source"": ""ISLTranslate_v1"", ""raw_uid"": ""5xPTHpYQfeE_w""}"
