sample_id,video_reference,local_status,annotation_valid,char_length,word_count,error_reason
CO-cLZl36nI--31,CO-cLZl36nI--31,REMOTE_ONLY,True,17,3,None
CO-cLZl36nI--33,CO-cLZl36nI--33,REMOTE_ONLY,True,52,9,None
CO-cLZl36nI--34,CO-cLZl36nI--34,REMOTE_ONLY,True,84,20,None
CO-cLZl36nI--35,CO-cLZl36nI--35,REMOTE_ONLY,True,26,6,None
CO-cLZl36nI--36,CO-cLZl36nI--36,REMOTE_ONLY,True,26,5,None
CO-cLZl36nI--37,CO-cLZl36nI--37,REMOTE_ONLY,True,45,8,None
CO-cLZl36nI--38,CO-cLZl36nI--38,REMOTE_ONLY,True,54,12,None
CO-cLZl36nI--39,CO-cLZl36nI--39,REMOTE_ONLY,True,31,7,None
CO-cLZl36nI--40,CO-cLZl36nI--40,REMOTE_ONLY,True,16,4,None
CO-cLZl36nI--41,CO-cLZl36nI--41,REMOTE_ONLY,True,72,15,None
CO-cLZl36nI--42,CO-cLZl36nI--42,REMOTE_ONLY,True,35,7,None
CO-cLZl36nI--43,CO-cLZl36nI--43,REMOTE_ONLY,True,26,6,None
CO-cLZl36nI--45,CO-cLZl36nI--45,REMOTE_ONLY,True,24,4,None
CO-cLZl36nI--47,CO-cLZl36nI--47,REMOTE_ONLY,True,21,4,None
CO-cLZl36nI--48,CO-cLZl36nI--48,REMOTE_ONLY,True,25,4,None
CO-cLZl36nI--49,CO-cLZl36nI--49,REMOTE_ONLY,True,19,3,None
CO-cLZl36nI--50,CO-cLZl36nI--50,REMOTE_ONLY,True,40,9,None
CO-cLZl36nI--51,CO-cLZl36nI--51,REMOTE_ONLY,True,37,7,None
CO-cLZl36nI--52,CO-cLZl36nI--52,REMOTE_ONLY,True,24,5,None
CO-cLZl36nI--53,CO-cLZl36nI--53,REMOTE_ONLY,True,32,5,None
CO-cLZl36nI--54,CO-cLZl36nI--54,REMOTE_ONLY,True,50,8,None
CO-cLZl36nI--55,CO-cLZl36nI--55,REMOTE_ONLY,True,34,7,None
CO-cLZl36nI--56,CO-cLZl36nI--56,REMOTE_ONLY,True,42,8,None
CO-cLZl36nI--57,CO-cLZl36nI--57,REMOTE_ONLY,True,20,4,None
CO-cLZl36nI--58,CO-cLZl36nI--58,REMOTE_ONLY,True,5,1,None
CO-cLZl36nI--59,CO-cLZl36nI--59,REMOTE_ONLY,True,91,19,None
CO-cLZl36nI--60,CO-cLZl36nI--60,REMOTE_ONLY,True,52,11,None
CO-cLZl36nI--61,CO-cLZl36nI--61,REMOTE_ONLY,True,51,14,None
CO-cLZl36nI--62,CO-cLZl36nI--62,REMOTE_ONLY,True,62,12,None
CO-cLZl36nI--63,CO-cLZl36nI--63,REMOTE_ONLY,True,10,2,None
CO-cLZl36nI--65,CO-cLZl36nI--65,REMOTE_ONLY,True,64,11,None
CO-cLZl36nI--66,CO-cLZl36nI--66,REMOTE_ONLY,True,11,3,None
CO-cLZl36nI--67,CO-cLZl36nI--67,REMOTE_ONLY,True,31,7,None
CO-cLZl36nI--68,CO-cLZl36nI--68,REMOTE_ONLY,True,37,7,None
CO-cLZl36nI--69,CO-cLZl36nI--69,REMOTE_ONLY,True,6,1,None
CO-cLZl36nI--70,CO-cLZl36nI--70,REMOTE_ONLY,True,1,1,None
CO-cLZl36nI--71,CO-cLZl36nI--71,REMOTE_ONLY,True,21,5,None
CO-cLZl36nI--72,CO-cLZl36nI--72,REMOTE_ONLY,True,20,4,None
CO-cLZl36nI--73,CO-cLZl36nI--73,REMOTE_ONLY,True,1,1,None
CO-cLZl36nI--74,CO-cLZl36nI--74,REMOTE_ONLY,True,11,4,None
CO-cLZl36nI--75,CO-cLZl36nI--75,REMOTE_ONLY,True,14,5,None
CO-cLZl36nI--76,CO-cLZl36nI--76,REMOTE_ONLY,True,11,4,None
CO-cLZl36nI--77,CO-cLZl36nI--77,REMOTE_ONLY,True,12,4,None
CO-cLZl36nI--78,CO-cLZl36nI--78,REMOTE_ONLY,True,1,1,None
CO-cLZl36nI--79,CO-cLZl36nI--79,REMOTE_ONLY,True,11,4,None
CO-cLZl36nI--80,CO-cLZl36nI--80,REMOTE_ONLY,True,14,5,None
CO-cLZl36nI--81,CO-cLZl36nI--81,REMOTE_ONLY,True,11,4,None
CO-cLZl36nI--82,CO-cLZl36nI--82,REMOTE_ONLY,True,12,4,None
CO-cLZl36nI--83,CO-cLZl36nI--83,REMOTE_ONLY,True,31,6,None
CO-cLZl36nI--85,CO-cLZl36nI--85,REMOTE_ONLY,True,1,1,None
CO-cLZl36nI--86,CO-cLZl36nI--86,REMOTE_ONLY,True,50,9,None
CO-cLZl36nI--87,CO-cLZl36nI--87,REMOTE_ONLY,True,1,1,None
CO-cLZl36nI--88,CO-cLZl36nI--88,REMOTE_ONLY,True,24,8,None
CO-cLZl36nI--90,CO-cLZl36nI--90,REMOTE_ONLY,True,14,5,None
CO-cLZl36nI--91,CO-cLZl36nI--91,REMOTE_ONLY,True,12,4,None
CO-cLZl36nI--92,CO-cLZl36nI--92,REMOTE_ONLY,True,11,4,None
CO-cLZl36nI--93,CO-cLZl36nI--93,REMOTE_ONLY,True,13,4,None
CO-cLZl36nI--94,CO-cLZl36nI--94,REMOTE_ONLY,True,8,2,None
CO-cLZl36nI--95,CO-cLZl36nI--95,REMOTE_ONLY,True,22,3,None
CO-cLZl36nI--96,CO-cLZl36nI--96,REMOTE_ONLY,True,41,7,None
CO-cLZl36nI--97,CO-cLZl36nI--97,REMOTE_ONLY,True,50,9,None
CO-cLZl36nI--98,CO-cLZl36nI--98,REMOTE_ONLY,True,38,6,None
CO-cLZl36nI--99,CO-cLZl36nI--99,REMOTE_ONLY,True,92,17,None
CO-cLZl36nI--100,CO-cLZl36nI--100,REMOTE_ONLY,True,1,1,None
CO-cLZl36nI--101,CO-cLZl36nI--101,REMOTE_ONLY,True,66,12,None
CO-cLZl36nI--102,CO-cLZl36nI--102,REMOTE_ONLY,True,3,1,None
CO-cLZl36nI--103,CO-cLZl36nI--103,REMOTE_ONLY,True,1,1,None
CO-cLZl36nI--104,CO-cLZl36nI--104,REMOTE_ONLY,True,50,11,None
CO-cLZl36nI--106,CO-cLZl36nI--106,REMOTE_ONLY,True,47,10,None
CO-cLZl36nI--107,CO-cLZl36nI--107,REMOTE_ONLY,True,30,6,None
CO-cLZl36nI--108,CO-cLZl36nI--108,REMOTE_ONLY,True,1,1,None
CO-cLZl36nI--109,CO-cLZl36nI--109,REMOTE_ONLY,True,56,10,None
CO-cLZl36nI--110,CO-cLZl36nI--110,REMOTE_ONLY,True,8,2,None
CO-cLZl36nI--111,CO-cLZl36nI--111,REMOTE_ONLY,True,81,17,None
CO-cLZl36nI--112,CO-cLZl36nI--112,REMOTE_ONLY,True,10,2,None
CO-cLZl36nI--113,CO-cLZl36nI--113,REMOTE_ONLY,True,52,9,None
CO-cLZl36nI--114,CO-cLZl36nI--114,REMOTE_ONLY,True,46,8,None
CO-cLZl36nI--115,CO-cLZl36nI--115,REMOTE_ONLY,True,30,6,None
CO-cLZl36nI--116,CO-cLZl36nI--116,REMOTE_ONLY,True,34,6,None
CO-cLZl36nI--117,CO-cLZl36nI--117,REMOTE_ONLY,True,26,5,None
CO-cLZl36nI--118,CO-cLZl36nI--118,REMOTE_ONLY,True,39,7,None
CO-cLZl36nI--120,CO-cLZl36nI--120,REMOTE_ONLY,True,31,6,None
CO-cLZl36nI--121,CO-cLZl36nI--121,REMOTE_ONLY,True,33,5,None
CO-cLZl36nI--122,CO-cLZl36nI--122,REMOTE_ONLY,True,60,11,None
CO-cLZl36nI--123,CO-cLZl36nI--123,REMOTE_ONLY,True,39,8,None
CO-cLZl36nI--124,CO-cLZl36nI--124,REMOTE_ONLY,True,45,8,None
6Ht4naTvGCE--1,6Ht4naTvGCE--1,REMOTE_ONLY,True,8,2,None
6Ht4naTvGCE--2,6Ht4naTvGCE--2,REMOTE_ONLY,True,20,3,None
6Ht4naTvGCE--3,6Ht4naTvGCE--3,REMOTE_ONLY,True,13,3,None
6Ht4naTvGCE--4,6Ht4naTvGCE--4,REMOTE_ONLY,True,33,5,None
6Ht4naTvGCE--5,6Ht4naTvGCE--5,REMOTE_ONLY,True,39,7,None
6Ht4naTvGCE--6,6Ht4naTvGCE--6,REMOTE_ONLY,True,19,4,None
6Ht4naTvGCE--7,6Ht4naTvGCE--7,REMOTE_ONLY,True,23,4,None
6Ht4naTvGCE--8,6Ht4naTvGCE--8,REMOTE_ONLY,True,33,6,None
6Ht4naTvGCE--9,6Ht4naTvGCE--9,REMOTE_ONLY,True,28,5,None
6Ht4naTvGCE--10,6Ht4naTvGCE--10,REMOTE_ONLY,True,28,7,None
6Ht4naTvGCE--11,6Ht4naTvGCE--11,REMOTE_ONLY,True,10,3,None
6Ht4naTvGCE--12,6Ht4naTvGCE--12,REMOTE_ONLY,True,32,6,None
6Ht4naTvGCE--13,6Ht4naTvGCE--13,REMOTE_ONLY,True,27,7,None
6Ht4naTvGCE--14,6Ht4naTvGCE--14,REMOTE_ONLY,True,35,8,None
6Ht4naTvGCE--15,6Ht4naTvGCE--15,REMOTE_ONLY,True,39,7,None
6Ht4naTvGCE--16,6Ht4naTvGCE--16,REMOTE_ONLY,True,37,8,None
6Ht4naTvGCE--18,6Ht4naTvGCE--18,REMOTE_ONLY,True,31,5,None
6Ht4naTvGCE--19,6Ht4naTvGCE--19,REMOTE_ONLY,True,33,6,None
6Ht4naTvGCE--20,6Ht4naTvGCE--20,REMOTE_ONLY,True,24,5,None
6Ht4naTvGCE--21,6Ht4naTvGCE--21,REMOTE_ONLY,True,40,8,None
6Ht4naTvGCE--22,6Ht4naTvGCE--22,REMOTE_ONLY,True,35,8,None
6Ht4naTvGCE--23,6Ht4naTvGCE--23,REMOTE_ONLY,True,37,6,None
6Ht4naTvGCE--24,6Ht4naTvGCE--24,REMOTE_ONLY,True,31,5,None
6Ht4naTvGCE--25,6Ht4naTvGCE--25,REMOTE_ONLY,True,34,7,None
6Ht4naTvGCE--26,6Ht4naTvGCE--26,REMOTE_ONLY,True,33,6,None
6Ht4naTvGCE--27,6Ht4naTvGCE--27,REMOTE_ONLY,True,31,6,None
6Ht4naTvGCE--28,6Ht4naTvGCE--28,REMOTE_ONLY,True,25,4,None
6Ht4naTvGCE--29,6Ht4naTvGCE--29,REMOTE_ONLY,True,8,2,None
6Ht4naTvGCE--30,6Ht4naTvGCE--30,REMOTE_ONLY,True,23,5,None
6Ht4naTvGCE--31,6Ht4naTvGCE--31,REMOTE_ONLY,True,26,4,None
6Ht4naTvGCE--32,6Ht4naTvGCE--32,REMOTE_ONLY,True,42,7,None
6Ht4naTvGCE--33,6Ht4naTvGCE--33,REMOTE_ONLY,True,28,6,None
6Ht4naTvGCE--34,6Ht4naTvGCE--34,REMOTE_ONLY,True,3,1,None
6Ht4naTvGCE--35,6Ht4naTvGCE--35,REMOTE_ONLY,True,45,9,None
6Ht4naTvGCE--36,6Ht4naTvGCE--36,REMOTE_ONLY,True,7,2,None
6Ht4naTvGCE--37,6Ht4naTvGCE--37,REMOTE_ONLY,True,55,11,None
6Ht4naTvGCE--38,6Ht4naTvGCE--38,REMOTE_ONLY,True,18,4,None
6Ht4naTvGCE--39,6Ht4naTvGCE--39,REMOTE_ONLY,True,7,2,None
6Ht4naTvGCE--40,6Ht4naTvGCE--40,REMOTE_ONLY,True,30,6,None
6Ht4naTvGCE--41,6Ht4naTvGCE--41,REMOTE_ONLY,True,69,12,None
6Ht4naTvGCE--42,6Ht4naTvGCE--42,REMOTE_ONLY,True,35,8,None
6Ht4naTvGCE--43,6Ht4naTvGCE--43,REMOTE_ONLY,True,42,8,None
6Ht4naTvGCE--44,6Ht4naTvGCE--44,REMOTE_ONLY,True,60,12,None
6Ht4naTvGCE--45,6Ht4naTvGCE--45,REMOTE_ONLY,True,37,6,None
6Ht4naTvGCE--46,6Ht4naTvGCE--46,REMOTE_ONLY,True,32,5,None
6Ht4naTvGCE--47,6Ht4naTvGCE--47,REMOTE_ONLY,True,34,7,None
6Ht4naTvGCE--48,6Ht4naTvGCE--48,REMOTE_ONLY,True,34,6,None
6Ht4naTvGCE--49,6Ht4naTvGCE--49,REMOTE_ONLY,True,20,4,None
it4GglIkMLY--0,it4GglIkMLY--0,REMOTE_ONLY,True,5,1,None
it4GglIkMLY--1,it4GglIkMLY--1,REMOTE_ONLY,True,19,4,None
it4GglIkMLY--2,it4GglIkMLY--2,REMOTE_ONLY,True,15,3,None
it4GglIkMLY--3,it4GglIkMLY--3,REMOTE_ONLY,True,15,3,None
it4GglIkMLY--4,it4GglIkMLY--4,REMOTE_ONLY,True,16,3,None
it4GglIkMLY--5,it4GglIkMLY--5,REMOTE_ONLY,True,21,3,None
it4GglIkMLY--6,it4GglIkMLY--6,REMOTE_ONLY,True,22,4,None
it4GglIkMLY--7,it4GglIkMLY--7,REMOTE_ONLY,True,13,2,None
it4GglIkMLY--8,it4GglIkMLY--8,REMOTE_ONLY,True,10,1,None
it4GglIkMLY--9,it4GglIkMLY--9,REMOTE_ONLY,True,32,6,None
it4GglIkMLY--10,it4GglIkMLY--10,REMOTE_ONLY,True,24,6,None
it4GglIkMLY--11,it4GglIkMLY--11,REMOTE_ONLY,True,60,12,None
it4GglIkMLY--12,it4GglIkMLY--12,REMOTE_ONLY,True,25,4,None
it4GglIkMLY--13,it4GglIkMLY--13,REMOTE_ONLY,True,45,6,None
it4GglIkMLY--14,it4GglIkMLY--14,REMOTE_ONLY,True,26,3,None
it4GglIkMLY--15,it4GglIkMLY--15,REMOTE_ONLY,True,55,11,None
it4GglIkMLY--16,it4GglIkMLY--16,REMOTE_ONLY,True,6,1,None
it4GglIkMLY--17,it4GglIkMLY--17,REMOTE_ONLY,True,73,12,None
it4GglIkMLY--18,it4GglIkMLY--18,REMOTE_ONLY,True,31,7,None
it4GglIkMLY--19,it4GglIkMLY--19,REMOTE_ONLY,True,49,10,None
it4GglIkMLY--20,it4GglIkMLY--20,REMOTE_ONLY,True,37,8,None
it4GglIkMLY--21,it4GglIkMLY--21,REMOTE_ONLY,True,47,8,None
it4GglIkMLY--22,it4GglIkMLY--22,REMOTE_ONLY,True,6,1,None
it4GglIkMLY--23,it4GglIkMLY--23,REMOTE_ONLY,True,22,4,None
it4GglIkMLY--24,it4GglIkMLY--24,REMOTE_ONLY,True,48,9,None
it4GglIkMLY--25,it4GglIkMLY--25,REMOTE_ONLY,True,27,5,None
it4GglIkMLY--26,it4GglIkMLY--26,REMOTE_ONLY,True,74,12,None
it4GglIkMLY--27,it4GglIkMLY--27,REMOTE_ONLY,True,54,9,None
it4GglIkMLY--28,it4GglIkMLY--28,REMOTE_ONLY,True,39,8,None
it4GglIkMLY--29,it4GglIkMLY--29,REMOTE_ONLY,True,36,8,None
it4GglIkMLY--30,it4GglIkMLY--30,REMOTE_ONLY,True,75,14,None
it4GglIkMLY--31,it4GglIkMLY--31,REMOTE_ONLY,True,18,4,None
it4GglIkMLY--32,it4GglIkMLY--32,REMOTE_ONLY,True,62,12,None
it4GglIkMLY--33,it4GglIkMLY--33,REMOTE_ONLY,True,85,15,None
it4GglIkMLY--34,it4GglIkMLY--34,REMOTE_ONLY,True,38,7,None
it4GglIkMLY--35,it4GglIkMLY--35,REMOTE_ONLY,True,66,10,None
it4GglIkMLY--36,it4GglIkMLY--36,REMOTE_ONLY,True,20,4,None
it4GglIkMLY--37,it4GglIkMLY--37,REMOTE_ONLY,True,27,4,None
it4GglIkMLY--38,it4GglIkMLY--38,REMOTE_ONLY,True,23,4,None
it4GglIkMLY--39,it4GglIkMLY--39,REMOTE_ONLY,True,13,2,None
it4GglIkMLY--40,it4GglIkMLY--40,REMOTE_ONLY,True,45,9,None
it4GglIkMLY--42,it4GglIkMLY--42,REMOTE_ONLY,True,47,9,None
it4GglIkMLY--43,it4GglIkMLY--43,REMOTE_ONLY,True,38,8,None
it4GglIkMLY--44,it4GglIkMLY--44,REMOTE_ONLY,True,31,6,None
it4GglIkMLY--45,it4GglIkMLY--45,REMOTE_ONLY,True,21,4,None
it4GglIkMLY--46,it4GglIkMLY--46,REMOTE_ONLY,True,53,8,None
it4GglIkMLY--47,it4GglIkMLY--47,REMOTE_ONLY,True,18,4,None
it4GglIkMLY--48,it4GglIkMLY--48,REMOTE_ONLY,True,15,3,None
it4GglIkMLY--49,it4GglIkMLY--49,REMOTE_ONLY,True,45,7,None
it4GglIkMLY--50,it4GglIkMLY--50,REMOTE_ONLY,True,42,8,None
it4GglIkMLY--51,it4GglIkMLY--51,REMOTE_ONLY,True,53,10,None
it4GglIkMLY--52,it4GglIkMLY--52,REMOTE_ONLY,True,51,8,None
it4GglIkMLY--53,it4GglIkMLY--53,REMOTE_ONLY,True,98,15,None
it4GglIkMLY--54,it4GglIkMLY--54,REMOTE_ONLY,True,9,2,None
it4GglIkMLY--55,it4GglIkMLY--55,REMOTE_ONLY,True,10,2,None
it4GglIkMLY--56,it4GglIkMLY--56,REMOTE_ONLY,True,27,4,None
it4GglIkMLY--57,it4GglIkMLY--57,REMOTE_ONLY,True,27,5,None
it4GglIkMLY--58,it4GglIkMLY--58,REMOTE_ONLY,True,26,4,None
it4GglIkMLY--59,it4GglIkMLY--59,REMOTE_ONLY,True,92,15,None
it4GglIkMLY--60,it4GglIkMLY--60,REMOTE_ONLY,True,13,3,None
it4GglIkMLY--61,it4GglIkMLY--61,REMOTE_ONLY,True,38,7,None
it4GglIkMLY--62,it4GglIkMLY--62,REMOTE_ONLY,True,73,12,None
it4GglIkMLY--63,it4GglIkMLY--63,REMOTE_ONLY,True,6,1,None
it4GglIkMLY--64,it4GglIkMLY--64,REMOTE_ONLY,True,53,10,None
it4GglIkMLY--65,it4GglIkMLY--65,REMOTE_ONLY,True,60,11,None
it4GglIkMLY--66,it4GglIkMLY--66,REMOTE_ONLY,True,19,3,None
it4GglIkMLY--67,it4GglIkMLY--67,REMOTE_ONLY,True,41,7,None
it4GglIkMLY--68,it4GglIkMLY--68,REMOTE_ONLY,True,81,14,None
it4GglIkMLY--69,it4GglIkMLY--69,REMOTE_ONLY,True,16,2,None
it4GglIkMLY--70,it4GglIkMLY--70,REMOTE_ONLY,True,12,2,None
it4GglIkMLY--71,it4GglIkMLY--71,REMOTE_ONLY,True,9,1,None
it4GglIkMLY--72,it4GglIkMLY--72,REMOTE_ONLY,True,23,4,None
it4GglIkMLY--73,it4GglIkMLY--73,REMOTE_ONLY,True,12,2,None
it4GglIkMLY--74,it4GglIkMLY--74,REMOTE_ONLY,True,31,5,None
it4GglIkMLY--75,it4GglIkMLY--75,REMOTE_ONLY,True,69,11,None
it4GglIkMLY--76,it4GglIkMLY--76,REMOTE_ONLY,True,19,3,None
it4GglIkMLY--77,it4GglIkMLY--77,REMOTE_ONLY,True,47,7,None
it4GglIkMLY--78,it4GglIkMLY--78,REMOTE_ONLY,True,13,3,None
it4GglIkMLY--79,it4GglIkMLY--79,REMOTE_ONLY,True,21,3,None
it4GglIkMLY--80,it4GglIkMLY--80,REMOTE_ONLY,True,7,1,None
it4GglIkMLY--81,it4GglIkMLY--81,REMOTE_ONLY,True,7,1,None
it4GglIkMLY--82,it4GglIkMLY--82,REMOTE_ONLY,True,7,1,None
it4GglIkMLY--83,it4GglIkMLY--83,REMOTE_ONLY,True,13,2,None
it4GglIkMLY--84,it4GglIkMLY--84,REMOTE_ONLY,True,8,1,None
it4GglIkMLY--85,it4GglIkMLY--85,REMOTE_ONLY,True,30,5,None
it4GglIkMLY--86,it4GglIkMLY--86,REMOTE_ONLY,True,12,2,None
it4GglIkMLY--87,it4GglIkMLY--87,REMOTE_ONLY,True,23,4,None
it4GglIkMLY--88,it4GglIkMLY--88,REMOTE_ONLY,True,40,7,None
it4GglIkMLY--89,it4GglIkMLY--89,REMOTE_ONLY,True,23,3,None
it4GglIkMLY--90,it4GglIkMLY--90,REMOTE_ONLY,True,13,2,None
it4GglIkMLY--91,it4GglIkMLY--91,REMOTE_ONLY,True,8,1,None
it4GglIkMLY--92,it4GglIkMLY--92,REMOTE_ONLY,True,12,2,None
it4GglIkMLY--93,it4GglIkMLY--93,REMOTE_ONLY,True,26,4,None
it4GglIkMLY--94,it4GglIkMLY--94,REMOTE_ONLY,True,9,2,None
it4GglIkMLY--95,it4GglIkMLY--95,REMOTE_ONLY,True,50,8,None
it4GglIkMLY--96,it4GglIkMLY--96,REMOTE_ONLY,True,6,1,None
it4GglIkMLY--97,it4GglIkMLY--97,REMOTE_ONLY,True,29,5,None
it4GglIkMLY--98,it4GglIkMLY--98,REMOTE_ONLY,True,33,6,None
it4GglIkMLY--99,it4GglIkMLY--99,REMOTE_ONLY,True,40,8,None
it4GglIkMLY--100,it4GglIkMLY--100,REMOTE_ONLY,True,52,9,None
it4GglIkMLY--101,it4GglIkMLY--101,REMOTE_ONLY,True,19,2,None
it4GglIkMLY--102,it4GglIkMLY--102,REMOTE_ONLY,True,39,7,None
it4GglIkMLY--103,it4GglIkMLY--103,REMOTE_ONLY,True,15,3,None
it4GglIkMLY--104,it4GglIkMLY--104,REMOTE_ONLY,True,24,4,None
it4GglIkMLY--105,it4GglIkMLY--105,REMOTE_ONLY,True,55,9,None
it4GglIkMLY--106,it4GglIkMLY--106,REMOTE_ONLY,True,14,3,None
it4GglIkMLY--107,it4GglIkMLY--107,REMOTE_ONLY,True,8,1,None
it4GglIkMLY--108,it4GglIkMLY--108,REMOTE_ONLY,True,33,6,None
it4GglIkMLY--109,it4GglIkMLY--109,REMOTE_ONLY,True,7,1,None
it4GglIkMLY--110,it4GglIkMLY--110,REMOTE_ONLY,True,12,2,None
it4GglIkMLY--111,it4GglIkMLY--111,REMOTE_ONLY,True,69,11,None
it4GglIkMLY--112,it4GglIkMLY--112,REMOTE_ONLY,True,2,1,None
it4GglIkMLY--113,it4GglIkMLY--113,REMOTE_ONLY,True,21,4,None
it4GglIkMLY--114,it4GglIkMLY--114,REMOTE_ONLY,True,40,8,None
it4GglIkMLY--115,it4GglIkMLY--115,REMOTE_ONLY,True,41,7,None
it4GglIkMLY--116,it4GglIkMLY--116,REMOTE_ONLY,True,42,7,None
it4GglIkMLY--117,it4GglIkMLY--117,REMOTE_ONLY,True,71,13,None
it4GglIkMLY--118,it4GglIkMLY--118,REMOTE_ONLY,True,40,7,None
it4GglIkMLY--119,it4GglIkMLY--119,REMOTE_ONLY,True,35,7,None
it4GglIkMLY--120,it4GglIkMLY--120,REMOTE_ONLY,True,41,7,None
it4GglIkMLY--121,it4GglIkMLY--121,REMOTE_ONLY,True,41,6,None
it4GglIkMLY--122,it4GglIkMLY--122,REMOTE_ONLY,True,9,2,None
it4GglIkMLY--123,it4GglIkMLY--123,REMOTE_ONLY,True,77,11,None
it4GglIkMLY--124,it4GglIkMLY--124,REMOTE_ONLY,True,7,1,None
it4GglIkMLY--125,it4GglIkMLY--125,REMOTE_ONLY,True,22,3,None
it4GglIkMLY--126,it4GglIkMLY--126,REMOTE_ONLY,True,77,13,None
it4GglIkMLY--127,it4GglIkMLY--127,REMOTE_ONLY,True,45,7,None
it4GglIkMLY--128,it4GglIkMLY--128,REMOTE_ONLY,True,73,14,None
it4GglIkMLY--129,it4GglIkMLY--129,REMOTE_ONLY,True,68,11,None
it4GglIkMLY--130,it4GglIkMLY--130,REMOTE_ONLY,True,57,11,None
it4GglIkMLY--131,it4GglIkMLY--131,REMOTE_ONLY,True,19,3,None
it4GglIkMLY--132,it4GglIkMLY--132,REMOTE_ONLY,True,28,4,None
it4GglIkMLY--133,it4GglIkMLY--133,REMOTE_ONLY,True,71,11,None
it4GglIkMLY--134,it4GglIkMLY--134,REMOTE_ONLY,True,12,2,None
it4GglIkMLY--135,it4GglIkMLY--135,REMOTE_ONLY,True,49,8,None
it4GglIkMLY--136,it4GglIkMLY--136,REMOTE_ONLY,True,58,8,None
it4GglIkMLY--137,it4GglIkMLY--137,REMOTE_ONLY,True,66,12,None
it4GglIkMLY--138,it4GglIkMLY--138,REMOTE_ONLY,True,58,9,None
it4GglIkMLY--139,it4GglIkMLY--139,REMOTE_ONLY,True,69,12,None
it4GglIkMLY--140,it4GglIkMLY--140,REMOTE_ONLY,True,29,5,None
it4GglIkMLY--141,it4GglIkMLY--141,REMOTE_ONLY,True,9,1,None
it4GglIkMLY--142,it4GglIkMLY--142,REMOTE_ONLY,True,9,2,None
it4GglIkMLY--143,it4GglIkMLY--143,REMOTE_ONLY,True,35,5,None
it4GglIkMLY--144,it4GglIkMLY--144,REMOTE_ONLY,True,46,8,None
it4GglIkMLY--145,it4GglIkMLY--145,REMOTE_ONLY,True,30,5,None
it4GglIkMLY--146,it4GglIkMLY--146,REMOTE_ONLY,True,33,5,None
it4GglIkMLY--147,it4GglIkMLY--147,REMOTE_ONLY,True,41,8,None
it4GglIkMLY--148,it4GglIkMLY--148,REMOTE_ONLY,True,5,1,None
it4GglIkMLY--149,it4GglIkMLY--149,REMOTE_ONLY,True,25,3,None
it4GglIkMLY--150,it4GglIkMLY--150,REMOTE_ONLY,True,18,5,None
it4GglIkMLY--151,it4GglIkMLY--151,REMOTE_ONLY,True,7,2,None
it4GglIkMLY--152,it4GglIkMLY--152,REMOTE_ONLY,True,29,3,None
it4GglIkMLY--153,it4GglIkMLY--153,REMOTE_ONLY,True,53,9,None
it4GglIkMLY--154,it4GglIkMLY--154,REMOTE_ONLY,True,20,4,None
it4GglIkMLY--155,it4GglIkMLY--155,REMOTE_ONLY,True,21,3,None
it4GglIkMLY--157,it4GglIkMLY--157,REMOTE_ONLY,True,23,3,None
it4GglIkMLY--158,it4GglIkMLY--158,REMOTE_ONLY,True,3,1,None
it4GglIkMLY--159,it4GglIkMLY--159,REMOTE_ONLY,True,33,6,None
it4GglIkMLY--160,it4GglIkMLY--160,REMOTE_ONLY,True,78,15,None
it4GglIkMLY--161,it4GglIkMLY--161,REMOTE_ONLY,True,34,7,None
it4GglIkMLY--162,it4GglIkMLY--162,REMOTE_ONLY,True,10,2,None
it4GglIkMLY--163,it4GglIkMLY--163,REMOTE_ONLY,True,14,2,None
it4GglIkMLY--164,it4GglIkMLY--164,REMOTE_ONLY,True,9,1,None
it4GglIkMLY--165,it4GglIkMLY--165,REMOTE_ONLY,True,18,3,None
it4GglIkMLY--167,it4GglIkMLY--167,REMOTE_ONLY,True,51,11,None
it4GglIkMLY--168,it4GglIkMLY--168,REMOTE_ONLY,True,13,3,None
it4GglIkMLY--169,it4GglIkMLY--169,REMOTE_ONLY,True,65,14,None
it4GglIkMLY--170,it4GglIkMLY--170,REMOTE_ONLY,True,16,2,None
it4GglIkMLY--171,it4GglIkMLY--171,REMOTE_ONLY,True,74,13,None
it4GglIkMLY--172,it4GglIkMLY--172,REMOTE_ONLY,True,61,11,None
it4GglIkMLY--173,it4GglIkMLY--173,REMOTE_ONLY,True,67,10,None
it4GglIkMLY--174,it4GglIkMLY--174,REMOTE_ONLY,True,26,5,None
it4GglIkMLY--175,it4GglIkMLY--175,REMOTE_ONLY,True,39,7,None
it4GglIkMLY--176,it4GglIkMLY--176,REMOTE_ONLY,True,51,10,None
it4GglIkMLY--177,it4GglIkMLY--177,REMOTE_ONLY,True,78,14,None
it4GglIkMLY--178,it4GglIkMLY--178,REMOTE_ONLY,True,46,9,None
it4GglIkMLY--179,it4GglIkMLY--179,REMOTE_ONLY,True,28,4,None
it4GglIkMLY--180,it4GglIkMLY--180,REMOTE_ONLY,True,36,5,None
it4GglIkMLY--181,it4GglIkMLY--181,REMOTE_ONLY,True,12,1,None
it4GglIkMLY--182,it4GglIkMLY--182,REMOTE_ONLY,True,21,4,None
it4GglIkMLY--183,it4GglIkMLY--183,REMOTE_ONLY,True,105,17,None
it4GglIkMLY--184,it4GglIkMLY--184,REMOTE_ONLY,True,9,3,None
